7.7e+07,0.0013914,3480
7.8e+07,0.0014123,3483.5
7.9e+07,0.0014333,3487.1
8e+07,0.0014544,3490.7
8.1e+07,0.0014757,3494.3
8.2e+07,0.0014971,3498
8.3e+07,0.0015186,3501.8
8.4e+07,0.0015403,3505.6
8.5e+07,0.0015621,3509.5
8.6e+07,0.001584,3513.4
8.7e+07,0.0016061,3517.4
8.8e+07,0.0016283,3521.5
8.9e+07,0.0016506,3525.6
9e+07,0.0016731,3529.7
9.1e+07,0.0016957,3533.9
9.2e+07,0.0017185,3538.2
9.3e+07,0.0017414,3542.5
9.4e+07,0.0017645,3546.9
9.5e+07,0.0017877,3551.4
9.6e+07,0.0018111,3555.8
9.7e+07,0.0018347,3560.4
9.8e+07,0.0018584,3565
9.9e+07,0.0018823,3569.7
1e+08,0.0019064,3574.4
1.01e+08,0.0019305,3579.2
1.02e+08,0.0019549,3584.1
1.03e+08,0.0019795,3589
1.04e+08,0.0020043,3594
1.05e+08,0.0020292,3599
1.06e+08,0.0020543,3604.1
1.07e+08,0.0020797,3609.3
1.08e+08,0.0021052,3614.5
1.09e+08,0.0021309,3619.8
1.1e+08,0.0021568,3625.2
1.11e+08,0.002183,3630.6
1.12e+08,0.0022093,3636.1
1.13e+08,0.0022359,3641.6
1.14e+08,0.0022626,3647.3
1.15e+08,0.0022896,3652.9
1.16e+08,0.0023168,3658.7
1.17e+08,0.0023442,3664.5
1.18e+08,0.0023719,3670.4
1.19e+08,0.0023998,3676.4
1.2e+08,0.0024279,3682.4
1.21e+08,0.0024562,3688.5
1.22e+08,0.0024848,3694.7
1.23e+08,0.0025137,3701
1.24e+08,0.0025428,3707.3
1.25e+08,0.0025721,3713.7
1.26e+08,0.0026017,3720.1
1.27e+08,0.0026316,3726.7
1.28e+08,0.0026618,3733.3
1.29e+08,0.0026922,3740
1.3e+08,0.0027229,3746.8
1.31e+08,0.0027539,3753.6
1.32e+08,0.0027852,3760.5
1.33e+08,0.0028167,3767.5
1.34e+08,0.0028486,3774.6
1.35e+08,0.0028807,3781.8
1.36e+08,0.0029132,3789
1.37e+08,0.002946,3796.3
1.38e+08,0.002979,3803.7
1.39e+08,0.0030125,3811.2
1.4e+08,0.0030462,3818.8
1.41e+08,0.0030803,3826.5
1.42e+08,0.0031147,3834.2
1.43e+08,0.0031495,3842
1.44e+08,0.0031846,3850
1.45e+08,0.00322,3858
1.46e+08,0.0032559,3866.1
1.47e+08,0.0032921,3874.2
1.48e+08,0.0033286,3882.5
1.49e+08,0.0033656,3890.9
1.5e+08,0.0034029,3899.3
1.51e+08,0.0034407,3907.9
1.52e+08,0.0034788,3916.5
1.53e+08,0.0035174,3925.3
1.54e+08,0.0035563,3934.1
1.55e+08,0.0035957,3943.1
1.56e+08,0.0036355,3952.1
1.57e+08,0.0036757,3961.3
1.58e+08,0.0037164,3970.5
1.59e+08,0.0037576,3979.8
1.6e+08,0.0037992,3989.3
1.61e+08,0.0038413,3998.8
1.62e+08,0.0038838,4008.5
1.63e+08,0.0039268,4018.2
1.64e+08,0.0039704,4028.1
1.65e+08,0.0040144,4038.1
1.66e+08,0.0040589,4048.2
1.67e+08,0.004104,4058.4
1.68e+08,0.0041496,4068.7
1.69e+08,0.0041957,4079.1
1.7e+08,0.0042424,4089.7
1.71e+08,0.0042897,4100.4
1.72e+08,0.0043374,4111.1
1.73e+08,0.0043858,4122
1.74e+08,0.0044348,4133.1
1.75e+08,0.0044844,4144.2
1.76e+08,0.0045346,4155.5
1.77e+08,0.0045854,4166.9
1.78e+08,0.0046369,4178.4
1.79e+08,0.004689,4190.1
1.8e+08,0.0047417,4201.9
1.81e+08,0.0047952,4213.8
1.82e+08,0.0048493,4225.8
1.83e+08,0.0049041,4238
1.84e+08,0.0049596,4250.4
1.85e+08,0.0050159,4262.8
1.86e+08,0.0050729,4275.4
1.87e+08,0.0051306,4288.2
1.88e+08,0.0051891,4301.1
1.89e+08,0.0052485,4314.2
1.9e+08,0.0053086,4327.3
1.91e+08,0.0053695,4340.7
1.92e+08,0.0054313,4354.2
1.93e+08,0.0054938,4367.8
1.94e+08,0.0055572,4381.7
1.95e+08,0.0056216,4395.6
1.96e+08,0.0056868,4409.8
1.97e+08,0.005753,4424.1
1.98e+08,0.00582,4438.5
1.99e+08,0.0058881,4453.2
2e+08,0.0059571,4468
2.01e+08,0.0060271,4483
2.02e+08,0.0060981,4498.1
2.03e+08,0.0061702,4513.5
2.04e+08,0.0062432,4529
2.05e+08,0.0063174,4544.7
2.06e+08,0.0063927,4560.6
2.07e+08,0.0064691,4576.6
2.08e+08,0.0065466,4592.9
2.09e+08,0.0066253,4609.4
2.1e+08,0.0067053,4626
2.11e+08,0.0067864,4642.9
2.12e+08,0.0068688,4660
2.13e+08,0.0069525,4677.2
2.14e+08,0.0070375,4694.7
2.15e+08,0.0071238,4712.4
2.16e+08,0.0072114,4730.3
2.17e+08,0.0073005,4748.5
2.18e+08,0.007391,4766.8
2.19e+08,0.0074829,4785.4
2.2e+08,0.0075764,4804.3
2.21e+08,0.0076713,4823.3
2.22e+08,0.0077678,4842.6
2.23e+08,0.0078658,4862.2
2.24e+08,0.0079656,4882
2.25e+08,0.008067,4902
2.26e+08,0.00817,4922.3
2.27e+08,0.0082749,4942.9
2.28e+08,0.0083815,4963.7
2.29e+08,0.0084899,4984.7
2.3e+08,0.0086002,5006.1
2.31e+08,0.0087126,5027.8
2.32e+08,0.0088267,5049.7
2.33e+08,0.0089429,5071.9
2.34e+08,0.0090612,5094.4
2.35e+08,0.0091816,5117.2
2.36e+08,0.0093041,5140.3
2.37e+08,0.0094288,5163.7
2.38e+08,0.0095559,5187.5
2.39e+08,0.0096852,5211.5
2.4e+08,0.0098169,5235.9
2.41e+08,0.0099511,5260.6
2.42e+08,0.010088,5285.6
2.43e+08,0.010227,5311
2.44e+08,0.010369,5336.8
2.45e+08,0.010514,5362.9
2.46e+08,0.010661,5389.3
2.47e+08,0.010811,5416.2
2.48e+08,0.010964,5443.4
2.49e+08,0.01112,5471
2.5e+08,0.01128,5499
2.51e+08,0.011442,5527.4
2.52e+08,0.011608,5556.2
2.53e+08,0.011777,5585.4
2.54e+08,0.011949,5615.1
2.55e+08,0.012125,5645.2
2.56e+08,0.012305,5675.7
2.57e+08,0.012488,5706.7
2.58e+08,0.012675,5738.2
2.59e+08,0.012866,5770.1
2.6e+08,0.013061,5802.5
2.61e+08,0.013261,5835.4
2.62e+08,0.013464,5868.8
2.63e+08,0.013673,5902.7
2.64e+08,0.013885,5937.2
2.65e+08,0.014102,5972.2
2.66e+08,0.014325,6007.7
2.67e+08,0.014552,6043.8
2.68e+08,0.014784,6080.5
2.69e+08,0.015021,6117.7
2.7e+08,0.015265,6155.6
2.71e+08,0.015513,6194
2.72e+08,0.015768,6233.1
2.73e+08,0.016028,6272.9
2.74e+08,0.016295,6313.3
2.75e+08,0.016568,6354.4
2.76e+08,0.016847,6396.1
2.77e+08,0.017134,6438.6
2.78e+08,0.017427,6481.8
2.79e+08,0.017727,6525.7
2.8e+08,0.018036,6570.5
2.81e+08,0.018352,6615.9
2.82e+08,0.018675,6662.2
2.83e+08,0.019007,6709.3
2.84e+08,0.019348,6757.3
2.85e+08,0.019698,6806.1
2.86e+08,0.020057,6855.7
2.87e+08,0.020425,6906.4
2.88e+08,0.020803,6957.9
2.89e+08,0.021192,7010.4
2.9e+08,0.021591,7063.8
2.91e+08,0.022001,7118.4
2.92e+08,0.022422,7173.9
2.93e+08,0.022855,7230.4
2.94e+08,0.023301,7288.2
2.95e+08,0.023759,7347
2.96e+08,0.02423,7407
2.97e+08,0.024715,7468.1
2.98e+08,0.025215,7530.6
2.99e+08,0.025729,7594.2
3e+08,0.026259,7659.2
3.01e+08,0.026805,7725.6
3.02e+08,0.027367,7793.3
3.03e+08,0.027947,7862.4
3.04e+08,0.028545,7933
3.05e+08,0.029162,8005.2
3.06e+08,0.029799,8078.8
3.07e+08,0.030456,8154.1
3.08e+08,0.031136,8231.2
3.09e+08,0.031837,8309.9
3.1e+08,0.032561,8390.3
3.11e+08,0.03331,8472.6
3.12e+08,0.034086,8556.9
3.13e+08,0.034888,8643.1
3.14e+08,0.035717,8731.3
3.15e+08,0.036577,8821.8
3.16e+08,0.037467,8914.3
3.17e+08,0.038389,9009.1
3.18e+08,0.039345,9106.2
3.19e+08,0.040337,9205.9
3.2e+08,0.041366,9308
3.21e+08,0.042434,9412.7
3.22e+08,0.043545,9520.2
3.23e+08,0.044698,9630.5
3.24e+08,0.045896,9743.7
3.25e+08,0.047143,9859.9
3.26e+08,0.048442,9979.5
3.27e+08,0.049793,10102
3.28e+08,0.051201,10228
3.29e+08,0.05267,10358
3.3e+08,0.054201,10492
3.31e+08,0.055799,10629
3.32e+08,0.057468,10771
3.33e+08,0.059214,10917
3.34e+08,0.061038,11067
3.35e+08,0.062946,11222
3.36e+08,0.064947,11382
3.37e+08,0.067042,11547
3.38e+08,0.069238,11717
3.39e+08,0.071543,11893
3.4e+08,0.073968,12075
3.41e+08,0.076513,12263
3.42e+08,0.079192,12458
3.43e+08,0.082015,12659
3.44e+08,0.084988,12868
3.45e+08,0.088125,13084
3.46e+08,0.091437,13309
3.47e+08,0.094942,13542
3.48e+08,0.098647,13784
3.49e+08,0.10257,14035
3.5e+08,0.10673,14296
3.51e+08,0.11116,14569
3.52e+08,0.11586,14853
3.53e+08,0.12086,15148
3.54e+08,0.1262,15457
3.55e+08,0.13189,15780
3.56e+08,0.13797,16117
3.57e+08,0.14449,16470
3.58e+08,0.15148,16840
3.59e+08,0.15898,17228
3.6e+08,0.16705,17635
3.61e+08,0.17575,18064
3.62e+08,0.18515,18515
3.63e+08,0.19531,18990
3.64e+08,0.20634,19492
3.65e+08,0.21833,20023
3.66e+08,0.23139,20584
3.67e+08,0.24565,21180
3.68e+08,0.26128,21814
3.69e+08,0.27843,22488
3.7e+08,0.29733,23207
3.71e+08,0.31821,23976
3.72e+08,0.34139,24801
3.73e+08,0.36717,25685
3.74e+08,0.39598,26638
3.75e+08,0.42835,27669
3.76e+08,0.46481,28784
3.77e+08,0.50612,29996
3.78e+08,0.5532,31319
3.79e+08,0.60722,32769
3.8e+08,0.66947,34362
3.81e+08,0.7418,36123
3.82e+08,0.82661,38083
3.83e+08,0.92672,40270
3.84e+08,1.0462,42731
3.85e+08,1.1903,45520
3.86e+08,1.3665,48710
3.87e+08,1.5848,52388
3.88e+08,1.8598,56679
3.89e+08,2.2135,61755
3.9e+08,2.6781,67840
3.91e+08,3.3059,75277
3.92e+08,4.1832,84571
3.93e+08,5.4642,96533
3.94e+08,7.4353,1.1246e+05
3.95e+08,10.703,1.3476e+05
3.96e+08,16.722,1.6823e+05
3.97e+08,29.702,2.2393e+05
3.98e+08,66.714,3.3518e+05
3.99e+08,265.47,6.6777e+05
3.9901e+08,-24115,7.0888e+05
3.9902e+08,-21437,7.1874e+05
3.9903e+08,-18419,7.2855e+05
3.9904e+08,-15070,7.3829e+05
3.9905e+08,-11406,7.4791e+05
3.9906e+08,-7447.2,7.5739e+05
3.9907e+08,-3219.1,7.6669e+05
3.9908e+08,1247.8,7.7578e+05
3.9909e+08,5390.2,7.8366e+05
3.991e+08,10208,7.9229e+05
3.9911e+08,15150,8.0064e+05
3.9912e+08,20171,8.0871e+05
3.9913e+08,25222,8.1648e+05
3.9914e+08,30251,8.2396e+05
3.9915e+08,35209,8.3115e+05
3.9916e+08,40044,8.3807e+05
3.9917e+08,44705,8.4473e+05
3.9918e+08,48665,8.5045e+05
3.9919e+08,52871,8.5669e+05
3.992e+08,56772,8.6276e+05
3.9921e+08,60329,8.6869e+05
3.9922e+08,63506,8.7453e+05
3.9923e+08,66273,8.8032e+05
3.9924e+08,68601,8.861e+05
3.9925e+08,70468,8.9194e+05
3.9926e+08,71853,8.9787e+05
3.9927e+08,72741,9.0395e+05
3.9928e+08,73103,9.0952e+05
3.9929e+08,73020,9.1602e+05
3.993e+08,72411,9.2282e+05
3.9931e+08,71270,9.2997e+05
3.9932e+08,69595,9.3752e+05
3.9933e+08,67382,9.4552e+05
3.9934e+08,64630,9.5402e+05
3.9935e+08,61339,9.6308e+05
3.9936e+08,57507,9.7274e+05
3.9937e+08,53646,9.8187e+05
3.9938e+08,48791,9.9282e+05
3.9939e+08,43391,1.0045e+06
3.994e+08,37443,1.017e+06
3.9941e+08,30945,1.0304e+06
3.9942e+08,23889,1.0448e+06
3.9943e+08,16271,1.0601e+06
3.9944e+08,8081.2,1.0765e+06
3.9945e+08,-689.38,1.0941e+06
3.9946e+08,-8982.4,1.1107e+06
3.9947e+08,-18883,1.1307e+06
3.9948e+08,-29401,1.152e+06
3.9949e+08,-40555,1.1749e+06
3.995e+08,-52360,1.1994e+06
3.9951e+08,-64837,1.2256e+06
3.9952e+08,-78006,1.2538e+06
3.9953e+08,-91887,1.2839e+06
3.9954e+08,-1.065e+05,1.3163e+06
3.9955e+08,-1.2188e+05,1.3511e+06
3.9956e+08,-1.3619e+05,1.3843e+06
3.9957e+08,-1.5305e+05,1.4242e+06
3.9958e+08,-1.7072e+05,1.4673e+06
3.9959e+08,-1.8921e+05,1.5138e+06
3.996e+08,-2.0853e+05,1.564e+06
3.9961e+08,-2.2868e+05,1.6184e+06
3.9962e+08,-2.4963e+05,1.6774e+06
3.9963e+08,-2.7136e+05,1.7414e+06
3.9964e+08,-2.938e+05,1.8111e+06
3.9965e+08,-3.1427e+05,1.8783e+06
3.9966e+08,-3.3777e+05,1.9605e+06
3.9967e+08,-3.6159e+05,2.0505e+06
3.9968e+08,-3.8546e+05,2.1492e+06
3.9969e+08,-4.0904e+05,2.2578e+06
3.997e+08,-4.3183e+05,2.3774e+06
3.9971e+08,-4.5317e+05,2.5097e+06
3.9972e+08,-4.7217e+05,2.6561e+06
3.9973e+08,-4.8764e+05,2.8186e+06
3.9974e+08,-4.9715e+05,2.9783e+06
3.9975e+08,-5.012e+05,3.1773e+06
3.9976e+08,-4.9556e+05,3.3992e+06
3.9977e+08,-4.7663e+05,3.6468e+06
3.9978e+08,-4.3969e+05,3.9231e+06
3.9979e+08,-3.7852e+05,4.2309e+06
3.998e+08,-2.8511e+05,4.5725e+06
3.9981e+08,-1.492e+05,4.9493e+06
3.9982e+08,42037,5.361e+06
3.9983e+08,3.0414e+05,5.8039e+06
3.9984e+08,6.1107e+05,6.2172e+06
3.9985e+08,1.057e+06,6.6908e+06
3.9986e+08,1.6268e+06,7.1508e+06
3.9987e+08,2.3337e+06,7.564e+06
3.9988e+08,3.18e+06,7.8875e+06
3.9989e+08,4.1516e+06,8.0734e+06
3.999e+08,5.2133e+06,8.0768e+06
3.9991e+08,6.3112e+06,7.8674e+06
3.9992e+08,7.3808e+06,7.4386e+06
3.9993e+08,8.2579e+06,6.8889e+06
3.9994e+08,9.1193e+06,6.1177e+06
3.9995e+08,9.8243e+06,5.2331e+06
3.9996e+08,1.037e+07,4.2836e+06
3.9997e+08,1.0768e+07,3.307e+06
3.9998e+08,1.104e+07,2.3271e+06
3.9999e+08,1.1205e+07,1.3545e+06
4e+08,1.128e+07,3.9002e+05
4.0001e+08,1.1273e+07,-5.717e+05
4.0002e+08,1.1196e+07,-1.4298e+06
4.0003e+08,1.1023e+07,-2.4033e+06
4.0004e+08,1.0742e+07,-3.3837e+06
4.0005e+08,1.0332e+07,-4.3594e+06
4.0006e+08,9.7741e+06,-5.3055e+06
4.0007e+08,9.056e+06,-6.183e+06
4.0008e+08,8.1826e+06,-6.9429e+06
4.0009e+08,7.1811e+06,-7.5356e+06
4.001e+08,6.1008e+06,-7.923e+06
4.0011e+08,5.0048e+06,-8.0901e+06
4.0012e+08,4.0691e+06,-8.0626e+06
4.0013e+08,3.1067e+06,-7.8636e+06
4.0014e+08,2.2714e+06,-7.531e+06
4.0015e+08,1.576e+06,-7.1125e+06
4.0016e+08,1.0169e+06,-6.6502e+06
4.0017e+08,5.804e+05,-6.1768e+06
4.0018e+08,2.4812e+05,-5.7145e+06
4.0019e+08,1031.7,-5.2771e+06
4.002e+08,-1.7841e+05,-4.8721e+06
4.0021e+08,-2.9331e+05,-4.5415e+06
4.0022e+08,-3.8374e+05,-4.2028e+06
4.0023e+08,-4.4267e+05,-3.8977e+06
4.0024e+08,-4.7795e+05,-3.6239e+06
4.0025e+08,-4.9566e+05,-3.3786e+06
4.0026e+08,-5.0041e+05,-3.1587e+06
4.0027e+08,-4.9573e+05,-2.9615e+06
4.0028e+08,-4.8428e+05,-2.7845e+06
4.0029e+08,-4.6805e+05,-2.6252e+06
4.003e+08,-4.5084e+05,-2.4969e+06
4.0031e+08,-4.2939e+05,-2.3658e+06
4.0032e+08,-4.0655e+05,-2.2471e+06
4.0033e+08,-3.8296e+05,-2.1394e+06
4.0034e+08,-3.5911e+05,-2.0415e+06
4.0035e+08,-3.3534e+05,-1.9522e+06
4.0036e+08,-3.1191e+05,-1.8706e+06
4.0037e+08,-2.8899e+05,-1.7959e+06
4.0038e+08,-2.6671e+05,-1.7274e+06
4.0039e+08,-2.4516e+05,-1.6644e+06
4.004e+08,-2.2666e+05,-1.6126e+06
4.0041e+08,-2.066e+05,-1.5585e+06
4.0042e+08,-1.8738e+05,-1.5086e+06
4.0043e+08,-1.6898e+05,-1.4624e+06
4.0044e+08,-1.5141e+05,-1.4196e+06
4.0045e+08,-1.3464e+05,-1.3799e+06
4.0046e+08,-1.1867e+05,-1.343e+06
4.0047e+08,-1.0347e+05,-1.3087e+06
4.0048e+08,-89017,-1.2767e+06
4.0049e+08,-76787,-1.2501e+06
4.005e+08,-63699,-1.2222e+06
4.0051e+08,-51300,-1.1961e+06
4.0052e+08,-39571,-1.1717e+06
4.0053e+08,-28492,-1.149e+06
4.0054e+08,-18046,-1.1277e+06
4.0055e+08,-8216.6,-1.1079e+06
4.0056e+08,1010.7,-1.0893e+06
4.0057e+08,9648.6,-1.072e+06
4.0058e+08,16841,-1.0575e+06
4.0059e+08,24394,-1.0422e+06
4.006e+08,31386,-1.028e+06
4.0061e+08,37822,-1.0146e+06
4.0062e+08,43708,-1.0022e+06
4.0063e+08,49047,-9.9051e+05
4.0064e+08,53843,-9.7961e+05
4.0065e+08,58098,-9.6941e+05
4.0066e+08,61812,-9.5985e+05
4.0067e+08,64988,-9.5088e+05
4.0068e+08,67358,-9.4337e+05
4.0069e+08,69517,-9.3539e+05
4.007e+08,71141,-9.2786e+05
4.0071e+08,72231,-9.2072e+05
4.0072e+08,72792,-9.1392e+05
4.0073e+08,72829,-9.0742e+05
4.0074e+08,72350,-9.0116e+05
4.0075e+08,71365,-8.9508e+05
4.0076e+08,69888,-8.8915e+05
4.0077e+08,68174,-8.8395e+05
4.0078e+08,65815,-8.7815e+05
4.0079e+08,63022,-8.7233e+05
4.008e+08,59822,-8.6647e+05
4.0081e+08,56247,-8.6051e+05
4.0082e+08,52333,-8.544e+05
4.0083e+08,48120,-8.4813e+05
4.0084e+08,43650,-8.4164e+05
4.0085e+08,38970,-8.3492e+05
4.0086e+08,34672,-8.2873e+05
4.0087e+08,29728,-8.2151e+05
4.0088e+08,24716,-8.1399e+05
4.0089e+08,19688,-8.0619e+05
4.009e+08,14694,-7.981e+05
4.0091e+08,9782.8,-7.8972e+05
4.0092e+08,4999.7,-7.8107e+05
4.0093e+08,387.58,-7.7217e+05
4.0094e+08,-4014.8,-7.6304e+05
4.0095e+08,-8173.1,-7.5372e+05
4.0096e+08,-11641,-7.4528e+05
4.0097e+08,-15262,-7.3565e+05
4.0098e+08,-18567,-7.2592e+05
4.0099e+08,-21544,-7.1611e+05
4.01e+08,-24180,-7.0627e+05
4.02e+08,67.339,-3.3506e+05
4.03e+08,29.865,-2.2286e+05
4.04e+08,16.79,-1.669e+05
4.05e+08,10.743,-1.3333e+05
4.06e+08,7.4585,-1.1096e+05
4.07e+08,5.4771,-94969
4.08e+08,4.193,-82993
4.09e+08,3.3127,-73678
4.1e+08,2.6825,-66220
4.11e+08,2.2169,-60125
4.12e+08,1.8627,-55046
4.13e+08,1.5871,-50749
4.14e+08,1.3682,-47062
4.15e+08,1.1918,-43871
4.16e+08,1.0474,-41079
4.17e+08,0.92765,-38613
4.18e+08,0.8274,-36423
4.19e+08,0.74257,-34464
4.2e+08,0.67013,-32701
4.21e+08,0.60773,-31104
4.22e+08,0.55371,-29655
4.23e+08,0.50658,-28331
4.24e+08,0.46518,-27116
4.25e+08,0.42868,-26000
4.26e+08,0.39632,-24970
4.27e+08,0.36748,-24017
4.28e+08,0.34165,-23130
4.29e+08,0.31847,-22306
4.3e+08,0.29757,-21536
4.31e+08,0.27864,-20816
4.32e+08,0.26148,-20141
4.33e+08,0.24585,-19507
4.34e+08,0.23159,-18911
4.35e+08,0.21851,-18348
4.36e+08,0.20652,-17817
4.37e+08,0.19549,-17315
4.38e+08,0.18531,-16839
4.39e+08,0.17591,-16388
4.4e+08,0.16721,-15959
4.41e+08,0.15914,-15552
4.42e+08,0.15163,-15163
4.43e+08,0.14464,-14793
4.44e+08,0.13813,-14439
4.45e+08,0.13204,-14102
4.46e+08,0.12634,-13779
4.47e+08,0.12101,-13470
4.48e+08,0.11601,-13174
4.49e+08,0.1113,-12889
4.5e+08,0.10688,-12617
4.51e+08,0.10272,-12355
4.52e+08,0.098793,-12103
4.53e+08,0.095084,-11861
4.54e+08,0.091583,-11627
4.55e+08,0.088271,-11403
4.56e+08,0.085132,-11186
4.57e+08,0.08216,-10977
4.58e+08,0.07934,-10775
4.59e+08,0.076663,-10580
4.6e+08,0.074115,-10392
4.61e+08,0.071695,-10209
4.62e+08,0.069391,-10033
4.63e+08,0.067193,-9862.3
4.64e+08,0.0651,-9697
4.65e+08,0.063102,-9536.8
4.66e+08,0.061195,-9381.5
4.67e+08,0.059371,-9230.7
4.68e+08,0.057628,-9084.5
4.69e+08,0.055961,-8942.6
4.7e+08,0.054363,-8804.6
4.71e+08,0.052834,-8670.6
4.72e+08,0.051368,-8540.4
4.73e+08,0.049961,-8413.8
4.74e+08,0.04861,-8290.5
4.75e+08,0.047315,-8170.7
4.76e+08,0.04607,-8054
4.77e+08,0.044872,-7940.2
4.78e+08,0.043721,-7829.5
4.79e+08,0.042613,-7721.7
4.8e+08,0.041547,-7616.5
4.81e+08,0.040519,-7513.8
4.82e+08,0.039529,-7413.8
4.83e+08,0.038575,-7316.2
4.84e+08,0.037654,-7220.9
4.85e+08,0.036766,-7127.9
4.86e+08,0.035909,-7037.1
4.87e+08,0.035082,-6948.4
4.88e+08,0.034281,-6861.6
4.89e+08,0.033509,-6776.9
4.9e+08,0.032762,-6694.1
4.91e+08,0.032038,-6613
4.92e+08,0.031339,-6533.8
4.93e+08,0.030663,-6456.4
4.94e+08,0.030008,-6380.6
4.95e+08,0.029372,-6306.3
4.96e+08,0.028758,-6233.6
4.97e+08,0.028162,-6162.5
4.98e+08,0.027583,-6092.8
4.99e+08,0.027023,-6024.5
5e+08,0.02648,-5957.7
5.01e+08,0.025952,-5892.2
5.02e+08,0.02544,-5827.9
5.03e+08,0.024943,-5764.9
5.04e+08,0.02446,-5703.2
5.05e+08,0.02399,-5642.6
5.06e+08,0.023535,-5583.2
5.07e+08,0.023091,-5524.9
5.08e+08,0.022661,-5467.8
5.09e+08,0.022241,-5411.6
5.1e+08,0.021834,-5356.5
5.11e+08,0.021437,-5302.5
5.12e+08,0.021051,-5249.3
5.13e+08,0.020675,-5197.2
5.14e+08,0.020309,-5146
5.15e+08,0.019952,-5095.7
5.16e+08,0.019605,-5046.2
5.17e+08,0.019266,-4997.6
5.18e+08,0.018937,-4949.9
5.19e+08,0.018615,-4902.9
5.2e+08,0.018301,-4856.8
5.21e+08,0.017996,-4811.4
5.22e+08,0.017698,-4766.8
5.23e+08,0.017406,-4722.9
5.24e+08,0.017122,-4679.7
5.25e+08,0.016845,-4637.3
5.26e+08,0.016574,-4595.5
5.27e+08,0.01631,-4554.4
5.28e+08,0.016052,-4514
5.29e+08,0.0158,-4474.2
5.3e+08,0.015554,-4434.9
5.31e+08,0.015313,-4396.4
5.32e+08,0.015078,-4358.4
5.33e+08,0.014848,-4321
5.34e+08,0.014624,-4284.1
5.35e+08,0.014404,-4247.9
5.36e+08,0.014189,-4212.1
5.37e+08,0.013979,-4176.9
5.38e+08,0.013773,-4142.2
5.39e+08,0.013572,-4108
5.4e+08,0.013375,-4074.4
5.41e+08,0.013182,-4041.1
5.42e+08,0.012994,-4008.4
5.43e+08,0.012809,-3976.2
5.44e+08,0.012628,-3944.4
5.45e+08,0.012451,-3913
5.46e+08,0.012278,-3882.1
5.47e+08,0.012108,-3851.7
5.48e+08,0.011941,-3821.6
5.49e+08,0.011778,-3791.9
5.5e+08,0.011618,-3762.7
5.51e+08,0.011462,-3733.8
5.52e+08,0.011308,-3705.4
5.53e+08,0.011158,-3677.3
5.54e+08,0.01101,-3649.6
5.55e+08,0.010865,-3622.2
5.56e+08,0.010723,-3595.3
5.57e+08,0.010584,-3568.6
5.58e+08,0.010447,-3542.3
5.59e+08,0.010313,-3516.4
5.6e+08,0.010182,-3490.8
5.61e+08,0.010053,-3465.5
5.62e+08,0.0099258,-3440.5
