Freq[Hz] Zlong_Re Zlong_Im Zxdip_Re Zxdip_Im Zydip_Re Zydip_Im Zxquad_Re Zxquad_Im Zyquad_Re Zyquad_Im
1442.42 1.01228135026209 1.13837037350923 1.01461635304032 1.08166786500962 0.999563448518168 0.997749313201559 0.975646728521001 0.898311242028776 0.973594989598112 0.894312684882218
1466.07 1.01234887467909 1.14152568004279 1.01508553016748 1.08591873305836 0.999564109625214 0.997612850015393 0.975105136339144 0.893514143017560 0.973020393189205 0.889424676953044
1489.72 1.01241447430265 1.14466052895782 1.01555208667130 1.09040714583430 0.999563853280348 0.997467988155313 0.974564013432920 0.888436925461247 0.972446323352413 0.884254101713482
1513.36 1.01247849843729 1.14775163265401 1.01601753759414 1.09527107112666 0.999562828466057 0.997312758183601 0.974022449304979 0.883006985658125 0.971871894471007 0.878727930622785
1537.01 1.01254145353009 1.15078359775988 1.01648536228046 1.10063487376158 0.999561216054149 0.997145108186533 0.973477814203317 0.877160418815396 0.971294405985852 0.872782016089691
1560.66 1.01260389711902 1.15375300054833 1.01695992836647 1.10657928838103 0.999559191180688 0.996963422810452 0.972926632747238 0.870857534618046 0.970710255132479 0.866376659251860
1584.3 1.01266631849712 1.15666927325684 1.01744541670596 1.11310551225560 0.999556893124884 0.996767106569011 0.972365509471152 0.864095687975077 0.970115906832346 0.859509365366781
1607.95 1.01272904073440 1.15955212388141 1.01794484700693 1.12011331311284 0.999554403227378 0.996557001179562 0.971791957466575 0.856913886522303 0.969508762886054 0.852219303074563
1631.59 1.01279216444103 1.16242632142755 1.01845933092710 1.12742026187586 0.999551733748039 0.996335315345233 0.971204993163385 0.849384319749218 0.968887787007128 0.844578730643107
1655.24 1.01285556676243 1.16531535675704 1.01898773143762 1.13482567673305 0.999548830371656 0.996104943955008 0.970605373797834 0.841591378592609 0.968253756491528 0.836672033301735
1678.89 1.01291894351098 1.16823562899569 1.01952689029085 1.14218331235641 0.999545589759826 0.995868470292354 0.969995406439922 0.833605827759717 0.967609066518327 0.828569981848691
1702.53 1.01298190456983 1.17119237603655 1.02007243126928 1.14944096502111 0.999541889597974 0.995627353771950 0.969378361709487 0.825464430272426 0.966957122067764 0.820309399418030
1726.18 1.01304406617625 1.17417814122771 1.02061991138460 1.15663879199179 0.999537622080953 0.995381596734125 0.968757651352318 0.817161332229728 0.966301482685875 0.811884508308610
1749.83 1.01310516679709 1.17717409179850 1.02116593639996 1.16388548322237 0.999532721358967 0.995129846581439 0.968136008566425 0.808651197634450 0.965645008291602 0.803250009041155
1773.47 1.01316510667208 1.18015414000010 1.02170889152113 1.17133088510126 0.999527176347145 0.994869747824398 0.967514897571279 0.799860519170796 0.964989241878542 0.794332386131748
1797.12 1.01322398064045 1.18309112277822 1.02224913448019 1.17914084198229 0.999521028792765 0.994598415761193 0.966894285363019 0.790703580122299 0.964334168157743 0.785045924968736
1820.76 1.01328205011490 1.18596364822808 1.02278870227902 1.18747063271519 0.999514358734697 0.994313007601706 0.966272788043886 0.781100898970367 0.963678362434774 0.775311218027794
1844.41 1.01333968119434 1.18876175246493 1.02333069048659 1.19643165802729 0.999507263970879 0.994011400017620 0.965648112248149 0.770998294703421 0.963019448043803 0.765074228632941
1868.06 1.01339725933726 1.19148964761615 1.02387847333010 1.20605263662663 0.999499838274561 0.993692899935942 0.965017667049664 0.760383185892501 0.962354732521413 0.754322490626783
1891.7 1.01345510501091 1.19416471257333 1.02443490690037 1.21598779343142 0.999492152084180 0.993362373322024 0.964379209068175 0.749547263412308 0.961681879679028 0.743354961912809
1915.35 1.01351340424745 1.19681299783792 1.02499094045101 1.22595162112321 0.999483864924285 0.993024336553535 0.963744333731715 0.738638288085379 0.961013177733299 0.732320337260188
1939 1.01357217946898 1.19946264712095 1.02553598387815 1.23559756868641 0.999474628549828 0.992684809286947 0.963125163930525 0.727823591055221 0.960361443013996 0.721386268696327
1962.64 1.01363128604059 1.20213704000938 1.02605843377102 1.24461830782534 0.999464130021539 0.992349923922820 0.962533476229008 0.717249665431861 0.959739099595312 0.710698949019632
1986.29 1.01369046272588 1.20484929208427 1.02654701176040 1.25284548536272 0.999452151520410 0.992024408484200 0.961979352746955 0.707001710769998 0.959156765893109 0.700342727262642
2009.93 1.01374940038461 1.20759920275754 1.02699275980643 1.26031567954506 0.999438633446742 0.991710382473344 0.961469597492929 0.697077089980938 0.958621599262709 0.690313710796468
2033.58 1.01380781935546 1.21037319381358 1.02739118966378 1.26727499022620 0.999423719329888 0.991406760897951 0.961006356481377 0.687382925820110 0.958135856631690 0.680517600409900
2057.23 1.01386553890798 1.21314727129296 1.02774380696923 1.27410328036535 0.999407758582627 0.991109526411491 0.960586459897255 0.677760286317026 0.957696211490295 0.670794148347263
2080.87 1.01392251208810 1.21589258950569 1.02805823400070 1.28118974535466 0.999391253802004 0.990812904899285 0.960201877425692 0.668027161377181 0.957294233509311 0.660960355061368
2104.52 1.01397884708289 1.21858249083878 1.02834659799004 1.28883167593677 0.999374760582221 0.990511021565123 0.959841330216521 0.658025386336359 0.956918076160043 0.650857522017708
2128.17 1.01403476121019 1.22119931968001 1.02862261801193 1.29718739331970 0.999358770413984 0.990199461847500 0.959492675473664 0.647658308339033 0.956554972067599 0.640388944573337
2151.81 1.01409054427304 1.22373913124236 1.02889843033030 1.30625955898614 0.999343615491108 0.989876427442486 0.959145389042294 0.636912987469009 0.956193833008548 0.629541992871968
2175.46 1.01414648517216 1.22621285738800 1.02918218919120 1.31588804747874 0.999329421324513 0.989543364173677 0.958792481244510 0.625865108017661 0.955827259952532 0.618392755244073
2199.11 1.01420280236077 1.22864356249579 1.02947695152625 1.32576421863186 0.999316111181565 0.989204866367075 0.958431441869393 0.614664987864858 0.955452539602977 0.607091753591115
2222.75 1.01425960344440 1.23106061275323 1.02978079596690 1.33549051014922 0.999303450191797 0.988867658968201 0.958064140508362 0.603504244555229 0.955071547288394 0.595830464868623
2246.4 1.01431685439885 1.23349245116864 1.03008787290945 1.34468451101949 0.999291111636039 0.988538791657434 0.957695846151765 0.592568293900903 0.954689725864847 0.584793892674667
2270.04 1.01437440886525 1.23595986669955 1.03039008169787 1.35309169067165 0.999278752072684 0.988223617776832 0.957333647144311 0.581986962083275 0.954314435484885 0.574111387738504
2293.69 1.01443203774419 1.23847125099764 1.03067909671498 1.36066345120989 0.999266082612662 0.987924252665767 0.956984604347753 0.571798383415037 0.953953022957272 0.563820750270052
2317.34 1.01448949280047 1.24102073025118 1.03094841285306 1.36757426018008 0.999252927483705 0.987638973542615 0.956653999827929 0.561937814098881 0.953610991152242 0.553857160133386
2340.98 1.01454655905940 1.24358948755707 1.03119498699608 1.37417008388403 0.999239257276496 0.987362707559950 0.956344046555729 0.552255057992351 0.953290649686782 0.544070606749945
2364.63 1.01460312226053 1.24615006544682 1.03142004482629 1.38086453614653 0.999225188992828 0.987088441487713 0.956053356369376 0.542554909716119 0.952990556974604 0.534266243260940
2388.28 1.01465917704890 1.24867286811685 1.03162878352910 1.38802679474384 0.999210951546556 0.986809077826062 0.955777300329856 0.532647875798068 0.952705892655594 0.524254997120714
2411.92 1.01471483769104 1.25113347537037 1.03182902376877 1.39590169152227 0.999196824601297 0.986519179023777 0.955509164263652 0.522397065073006 0.952429658709863 0.513900386488823
2435.57 1.01477030431282 1.25351890129003 1.03202921783496 1.40456759528671 0.999183068632376 0.986216264168645 0.955241779512902 0.511751322787467 0.952154377026778 0.503151589988990
2459.21 1.01482581016088 1.25583104810407 1.03223641375087 1.41391830901429 0.999169864829227 0.985901539539295 0.954969188338097 0.500759585501126 0.951873824646675 0.492057679765795
2482.86 1.01488157781043 1.25808632281534 1.03245472041820 1.42366894951895 0.999157279878315 0.985579912053958 0.954687927136055 0.489563625725044 0.951584372590918 0.480760208517655
2506.51 1.01493775369747 1.26031148545814 1.03268457969154 1.43340404857446 0.999145259877440 0.985259058973436 0.954397651252191 0.478367943381330 0.951285639705303 0.469463041407945
2530.15 1.01499438975165 1.26253698672268 1.03292290255970 1.44267714240797 0.999133651804389 0.984947539031201 0.954101009976245 0.467390441696897 0.950980364980056 0.458383178686238
2553.8 1.01505143044642 1.26478960558185 1.03316396072968 1.45113757488848 0.999122244227146 0.984652409465156 0.953802847911934 0.456805244186236 0.950673577408352 0.447693891461796
2577.45 1.01510872095130 1.26708623307446 1.03340082890346 1.45863738824782 0.999110818111513 0.984377149517674 0.953508935911154 0.446694417355103 0.950371275124171 0.437476774937258
2601.09 1.01516606336289 1.26943006885933 1.03362708824367 1.46527886565953 0.999099197439829 0.984120601334557 0.953224521628972 0.437024086522774 0.950078916281505 0.427698048580618
2624.74 1.01522325018226 1.27180996538713 1.03383842154051 1.47138555671966 0.999087288847353 0.983877267550319 0.952953030545255 0.427652793825529 0.949800066802010 0.418216881795415
2648.38 1.01528013097634 1.27420299106841 1.03403370547685 1.47740548678431 0.999075101310516 0.983638850009360 0.952695226948832 0.418369315430639 0.949535526393593 0.408822988598380
2672.03 1.01533663279225 1.27657974809395 1.03421529280867 1.48378496683305 0.999062740562422 0.983396477756350 0.952449043572634 0.408947717738985 0.949283150089501 0.399291393766670
2695.68 1.01539278400035 1.27891142943110 1.03438839004747 1.49086195093662 0.999050379529358 0.983142887703226 0.952210120098100 0.399203447805153 0.949038406798658 0.389438304875300
2719.32 1.01544870666950 1.28117697177689 1.03455970622229 1.49880222312016 0.999038213287941 0.982874046253089 0.951972901397322 0.389037103262380 0.948795520260867 0.379164773840563
2742.97 1.01550457691040 1.28336844026146 1.03473576811024 1.50757086045041 0.999026410797877 0.982590060504864 0.951731998552595 0.378458408139974 0.948548883461285 0.368480604602525
2766.62 1.01556059345227 1.28549314272547 1.03492136559129 1.51693012929782 0.999015076084438 0.982295334080566 0.951483459684728 0.367586903825027 0.948294380419269 0.357504959291798
2790.26 1.01561691929986 1.28757181812168 1.03511849929211 1.52647385454305 0.999004227442587 0.981997810805100 0.951225646184006 0.356627668715017 0.948030298480698 0.346442043800539
2813.91 1.01567365660073 1.28963341062962 1.03532602669363 1.53571353060623 0.998993797757869 0.981707190148580 0.950959528811193 0.345823881711924 0.947757637513136 0.335533814093379
2837.55 1.01573081823634 1.29170794558673 1.03554003228325 1.54420706736464 0.998983654038359 0.981432389187363 0.950688363029409 0.335395228109238 0.947479773326918 0.324998731328530
2861.2 1.01578832073675 1.29381937739361 1.03575481645227 1.55168890174046 0.998973630488206 0.981178995524577 0.950416837285587 0.325478545082727 0.947201572815303 0.314972830252066
2884.85 1.01584602506583 1.29598007730262 1.03596429203913 1.55815259338676 0.998963567970821 0.980947587886813 0.950149897785190 0.316089065781512 0.946928172861536 0.305471263832590
2908.49 1.01590374872337 1.29818808674696 1.03616348371807 1.56385533306357 0.998953351397193 0.980733509854908 0.949891524938185 0.307114963817678 0.946663708996675 0.296382888896242
2932.14 1.01596133236714 1.30042761096112 1.03634977109696 1.56924145216893 0.998942935667367 0.980528172917874 0.949643754251017 0.298347011984783 0.946410298029635 0.287499691067582
2955.79 1.01601866837403 1.30267267742105 1.03652354724527 1.57481371070345 0.998932354817063 0.980321415019704 0.949406185197463 0.289533605017852 0.946167527483911 0.278571417410724
2979.43 1.01607571965164 1.30489321486866 1.03668810313015 1.58100339240964 0.998921710891960 0.980104088238941 0.949176101846170 0.280444173781806 0.945932580266804 0.269368631183912
3003.08 1.01613253520155 1.30706233913587 1.03684876629791 1.58807911456811 0.998911146664716 0.979870142584845 0.948949169851481 0.270924254013107 0.945700957681975 0.259737575829165
3026.73 1.01618923798110 1.30916304501944 1.03701154063227 1.59610037713195 0.998900808805952 0.979617891342235 0.948720521574347 0.260931242850380 0.945467605336249 0.249635852971233
3050.37 1.01624599284636 1.31119254144738 1.03718162547956 1.60490447770533 0.998890812181680 0.979350431221956 0.948485944124704 0.250545674952604 0.945228146785799 0.239143654225417
3074.02 1.01630295628178 1.31316301108511 1.03736219242793 1.61412678173317 0.998881213639138 0.979075158865423 0.948242874698827 0.239955803383199 0.944979917151585 0.228448323214176
3097.66 1.01636025762786 1.31509853948624 1.03755369077752 1.62326876832278 0.998872000734870 0.978802245785867 0.947990971530065 0.229415859932064 0.944722556478266 0.217802724080891
3121.31 1.01641795413938 1.31702910026563 1.03775380503578 1.63181775012438 0.998863096992391 0.978542162290964 0.947732142603433 0.219184206014592 0.944458040411015 0.207463712192709
3144.96 1.01647603033903 1.31898325236686 1.03795804883829 1.63938986721677 0.998854381483842 0.978302829672539 0.947470040219727 0.209455792859623 0.944190155659763 0.197625055940693
3168.6 1.01653439160520 1.32098141747823 1.03816086168714 1.64584562442595 0.998845717987430 0.978087316721522 0.947209146393342 0.200308493080598 0.943923550836079 0.188364182878332
3192.25 1.01659290249502 1.32303119364430 1.03835696985969 1.65133449723060 0.998836987191643 0.977892891412102 0.946953664963771 0.191680464299199 0.943662587110823 0.179619714051151
3215.9 1.01665141408763 1.32512570248460 1.03854269465076 1.65625143148377 0.998828114584917 0.977711767337286 0.946706485895383 0.183386044079763 0.943410263410412 0.171207206130663
3239.54 1.01670979739542 1.32724518528879 1.03871687583282 1.66112074629834 0.998819087178398 0.977533275156157 0.946468476598453 0.175164909919508 0.943167481546696 0.162867910516525
3263.19 1.01676797342883 1.32936159899508 1.03888115820545 1.66645289866455 0.998809955038789 0.977346680453076 0.946238280336866 0.166748857046209 0.942932836658532 0.154335091092825
3286.83 1.01682594299366 1.33144524568229 1.03903955706338 1.67262497212005 0.998800816952232 0.977143750129553 0.946012671342806 0.157927139663334 0.942702985322734 0.145399037671622
3310.48 1.01688377238797 1.33347201181222 1.03919742530145 1.67980878705790 0.998791794513623 0.976920511019634 0.945787370950698 0.148595362387767 0.942473491386261 0.135955814166143
3334.13 1.01694158240614 1.33542938307572 1.03936011032467 1.68794135343337 0.998783001479490 0.976678069083309 0.945558109107528 0.138779762829853 0.942239926410690 0.126031499145133
3357.77 1.01699951048585 1.33731962038065 1.03953165558369 1.69673013166729 0.998774516343815 0.976422488429490 0.945321660845560 0.128633460364102 0.941998944552263 0.115778424912473
3381.42 1.01705769108999 1.33915921927353 1.03971385836254 1.70570130659669 0.998766364610652 0.976163633375398 0.945076606926531 0.118403892850440 0.941749071476747 0.105442683124924
3405.07 1.01711621584717 1.34097475220355 1.03990588148828 1.71430232705487 0.998758514088469 0.975912938681222 0.944823645884645 0.108375028417258 0.941491028392548 0.0953065890998002
3428.71 1.01717511023934 1.34279628793755 1.04010448467877 1.72204580012690 0.998750883586616 0.975680469411687 0.944565395244735 0.0987957346819630 0.941227525908605 0.0856174988953306
3452.36 1.01723433835709 1.34465015305250 1.04030481619124 1.72865051209190 0.998743362707814 0.975472105421677 0.944305735022246 0.0898132238484942 0.940962583885984 0.0765217436742375
3476 1.01729379948798 1.34655276706534 1.04050159307520 1.73412742101000 0.998735838130416 0.975287807331788 0.944048850229893 0.0814319262818070 0.940700538598238 0.0680238172008860
3499.65 1.01735337105382 1.34850690310031 1.04069040263168 1.73877816140189 0.998728220331942 0.975121583461710 0.943798199758887 0.0735111838852432 0.940444974351681 0.0599840586683678
3523.3 1.01741292470578 1.35050110021586 1.04086880569366 1.74310599426574 0.998720464539291 0.974963170759215 0.943555663799022 0.0658025108433028 0.940197840364338 0.0521555809910821
3546.94 1.01747235822745 1.35251232777664 1.04103695094464 1.74767323068051 0.998712580498616 0.974800822354500 0.943321084162492 0.0580143172708977 0.939958974290050 0.0442484969834500
3570.59 1.01753163586655 1.35451135883047 1.04119752930602 1.75295873813792 0.998704628700665 0.974624255381240 0.943092315084915 0.0498845791739499 0.939726154891116 0.0360021497971817
3594.24 1.01759077066057 1.35646974792137 1.04135507949184 1.75925627622428 0.998696704002824 0.974426963213284 0.942865769655441 0.0412427709737512 0.939495667711245 0.0272467987219053
3617.88 1.01764984257403 1.35836679301365 1.04151483855837 1.76662200721913 0.998688911304611 0.974207551991732 0.942637316794431 0.0320488649050821 0.939263233876120 0.0179425381667343
3641.53 1.01770896064570 1.36019471561928 1.04168144804294 1.77486231665758 0.998681339622475 0.973970070337238 0.942403298051383 0.0224036730724248 0.939025063344850 0.00818962686588945
3665.18 1.01776825019291 1.36196062615507 1.04185784011807 1.78356196761877 0.998674040875160 0.973723295784660 0.942161411422235 0.0125285045757139 0.938778770282473 -0.00179181641331158
3688.82 1.01782781725897 1.36368473871215 1.04204455842912 1.79216453618818 0.998667018292552 0.973478889284005 0.941911253186805 0.00271552396094376 0.938523934522030 -0.0117112789179558
3712.47 1.01788772269416 1.36539531732273 1.04223965076198 1.80010584902347 0.998660226353104 0.973248575724835 0.941654396562704 -0.00674324452095330 0.938262182966256 -0.0212784664383757
3736.11 1.01794796792164 1.36712173275454 1.04243914772134 1.80696927550884 0.998653582184087 0.973041003515973 0.941393994960808 -0.0156316754215494 0.937996778987024 -0.0302785475796760
3759.76 1.01800849879868 1.36888746227353 1.04263802229824 1.81260918994500 0.998646985244000 0.972859275540418 0.941134005146592 -0.0238683410179121 0.937731817822952 -0.0386305163417471
3783.41 1.01806922024971 1.37070461486042 1.04283141832337 1.81719626701930 0.998640341233011 0.972700016187069 0.940878214234848 -0.0315297522693054 0.937471219336646 -0.0464102768239875
3807.05 1.01813001330219 1.37257119392401 1.04301585713582 1.82116744898768 0.998633584381398 0.972554309724944 0.940629305541107 -0.0388304489671852 0.937217761363049 -0.0538309341522705
3830.7 1.01819077784215 1.37447157498081 1.04319011393592 1.82509936817229 0.998626692853059 0.972410168434276 0.940388195837001 -0.0460665129837247 0.936972393654408 -0.0611867730914828
3854.35 1.01825143888113 1.37638014741287 1.04335552688231 1.82955356458629 0.998619693022529 0.972255663066310 0.940153812799983 -0.0535402096745783 0.936734007777905 -0.0687784118487096
3877.99 1.01831198280911 1.37826732046186 1.04351565158756 1.83494558648091 0.998612651922281 0.972081755273811 0.939923370016431 -0.0614868190662915 0.936499721715113 -0.0768399977130638
3901.64 1.01837244224896 1.38010665689161 1.04367535706031 1.84146386795642 0.998605659715054 0.971884230456688 0.939693066689393 -0.0700202719085251 0.936265603222016 -0.0854849996655675
3925.28 1.01843290062138 1.38188136778263 1.04383960976001 1.84903603188983 0.998598807003169 0.971664566411562 0.939459029694317 -0.0791068088547812 0.936027644865077 -0.0946799022537131
3948.93 1.01849346026614 1.38358851009136 1.04401226142539 1.85733650745348 0.998592162750362 0.971429725562322 0.939218261199327 -0.0885705035678549 0.935782744161111 -0.104249713307855
3972.58 1.01855423097479 1.38523973907897 1.04419513204361 1.86584272971232 0.998585758071551 0.971190793769666 0.938969360903522 -0.0981311074952375 0.935529450900007 -0.113915702705738
3996.22 1.01861529053160 1.38685837186975 1.04438758906265 1.87394905636844 0.998579579343519 0.970960470710162 0.938712854675539 -0.107469567427786 0.935268307429197 -0.123360628343155
4019.87 1.01867667011497 1.38847360396416 1.04458670633685 1.88112326227490 0.998573571737361 0.970749833290478 0.938451057400795 -0.116308128211735 0.935001706432083 -0.132308356530031
4043.52 1.01873835499450 1.39011340586839 1.04478796671920 1.88705870408483 0.998567652428535 0.970565276410598 0.938187504136234 -0.124484003513609 0.934733302873768 -0.140597017745144
4067.16 1.01880028152586 1.39179789875978 1.04498635615306 1.89176657505620 0.998561730280882 0.970406659467615 0.937926083932052 -0.131994301666549 0.934467117838891 -0.148223613532246
4090.81 1.01886235558314 1.39353468951611 1.04517759901031 1.89557362219763 0.998555727444972 0.970267316965275 0.937670082270658 -0.138997744647012 0.934206548481098 -0.155345765008265
4114.45 1.01892447736007 1.39531715104664 1.04535922987471 1.89902631207921 0.998549597852137 0.970135922590085 0.937421368223301 -0.145772713907160 0.933953527774042 -0.162240123928098
4138.1 1.01898655990476 1.39712597828940 1.04553121946104 1.90273809674177 0.998543337875667 0.969999539158866 0.937179930972462 -0.152645145710782 0.933708045737831 -0.169230800346614
4161.75 1.01904855966181 1.39893367398849 1.04569598227122 1.90723528239469 0.998536986406461 0.969846843283761 0.936943885953645 -0.159907709933763 0.933468155362659 -0.176609007064134
4185.39 1.01911047860641 1.40071106700469 1.04585776286582 1.91284420339150 0.998530614326058 0.969670675317758 0.936709948033162 -0.167750802910792 0.933230461912911 -0.184564314621592
4209.04 1.01917236376565 1.40243438375571 1.04602156927014 1.91963091551584 0.998524306582172 0.969469525780972 0.936474248759527 -0.176219014164750 0.932990967389863 -0.193141201833250
4232.69 1.01923429791302 1.40409111348200 1.04619193705501 1.92738670885021 0.998518141080519 0.969247895827633 0.936233289299854 -0.185199685921917 0.932746055166916 -0.202227620342439
4256.33 1.01929637958987 1.40568313999841 1.04637183254852 1.93565966736895 0.998512169957208 0.969015488668938 0.935984792995966 -0.194445831389356 0.932493371309676 -0.211577860154474
4279.98 1.01935868961171 1.40722626689211 1.04656194840924 1.94384319927655 0.998506407414707 0.968785161688727 0.935728253665505 -0.203631599352252 0.932232391497126 -0.220867820191474
4303.62 1.01942128605267 1.40874626653621 1.04676054240736 1.95132095209984 0.998500826687281 0.968569831831634 0.935465053432970 -0.212431220917965 0.931964542493187 -0.229773552162055
4327.27 1.01948418198846 1.41027253476223 1.04696385165644 1.95763498805250 0.998495366483578 0.968379044087890 0.935198124700045 -0.220603051564604 0.931692852879587 -0.238054766857069
4350.92 1.01954734838080 1.41183099997356 1.04716699453187 1.96262005483448 0.998489945510007 0.968216275617721 0.934931234928928 -0.228054801638081 0.931421214062850 -0.245619613133315
4374.56 1.01961071256017 1.41343800996246 1.04736516141691 1.96645384083095 0.998484481791263 0.968077911999704 0.934668063016238 -0.234869499263662 0.931153426108853 -0.252550483573038
4398.21 1.01967418695346 1.41509657001284 1.04755481062048 1.96960468967458 0.998478912194205 0.967954256230577 0.934411290610914 -0.241283834840426 0.930892259196814 -0.259082572788831
4421.86 1.01973768786403 1.41679566476127 1.04773456422416 1.97269703233486 0.998473207530473 0.967832198119462 0.934161935504954 -0.247626070177584 0.930638765345217 -0.265542271028949
4445.5 1.01980115091960 1.41851282512309 1.04790556201532 1.97634518443839 0.998467378990060 0.967698617058747 0.933919097405154 -0.254232825153060 0.930392015904555 -0.272264483129150
4469.15 1.01986454988815 1.42021938430616 1.04807117498393 1.98100998198259 0.998461474871081 0.967543493856024 0.933680182871220 -0.261367792318464 0.930149333883825 -0.279511719619568
4492.8 1.01992790167687 1.42188732808028 1.04823615655905 1.98690709767687 0.998455567975654 0.967362069427686 0.933441550470439 -0.269160810364674 0.929906959893330 -0.287413334108577
