 # ID name  angle[rad]  betax[m]  betay[m] halfgap[m]  Material  Length[m]  sigx[m]  sigy[m] tilt1[rad] tilt2[rad] nsig
        57 TCTPH.4L2.B1    0.0000000000E+00    0.4659203167E+02    0.4866507954E+02    0.5676766477E-02 W    0.10000E+01   0.15343E-03   0.15680E-03   0.00000E+00   0.00000E+00   0.37000E+02
        61 TCTPV.4L2.B1    0.1571000000E+01    0.4815481630E+02    0.4650401147E+02    0.5671401762E-02 W    0.10000E+01   0.15598E-03   0.15328E-03   0.00000E+00   0.00000E+00   0.37000E+02
        75 TDI.4L2.B1      0.1571000000E+01    0.1088142276E+03    0.4448982771E+02    0.1497750055E+00 CU   0.40000E+01   0.23447E-03   0.14992E-03   0.00000E+00   0.00000E+00   0.99900E+03
        69 TCLIA.4R2       0.1571000000E+01    0.5230567744E+02    0.1283955088E+03    0.2544391172E+00 C    0.10000E+01   0.16256E-03   0.25469E-03   0.00000E+00   0.00000E+00   0.99900E+03
        70 TCLIB.6R2.B1    0.1571000000E+01    0.2574067330E+03    0.3844175866E+02    0.1392228899E+00 C    0.10000E+01   0.36062E-03   0.13936E-03   0.00000E+00   0.00000E+00   0.99900E+03
         1 TCP.6L3.B1      0.0000000000E+00    0.1315192136E+03    0.1446429623E+03    0.3866600846E-02 C    0.60000E+00   0.25777E-03   0.27033E-03   0.00000E+00   0.00000E+00   0.15000E+02
         2 TCSG.5L3.B1     0.0000000000E+00    0.5453888896E+02    0.2985034306E+03    0.2987921128E-02 C    0.10000E+01   0.16600E-03   0.38835E-03   0.00000E+00   0.00000E+00   0.18000E+02
         4 TCSG.4R3.B1     0.0000000000E+00    0.2624594132E+02    0.3952521933E+03    0.2072750663E-02 C    0.10000E+01   0.11515E-03   0.44687E-03   0.00000E+00   0.00000E+00   0.18000E+02
         6 TCSG.A5R3.B1    0.2981020000E+01    0.3588271894E+02    0.3441681018E+03    0.2676524394E-02 C    0.10000E+01   0.13464E-03   0.41699E-03   0.00000E+00   0.00000E+00   0.18000E+02
         8 TCSG.B5R3.B1    0.1989675347E+00    0.4553589895E+02    0.3127333303E+03    0.3027001092E-02 C    0.10000E+01   0.15168E-03   0.39749E-03   0.00000E+00   0.00000E+00   0.18000E+02
        46 TCLA.A5R3.B1    0.1571000000E+01    0.1423642089E+03    0.1760604782E+03    0.5964917115E-02 W    0.10000E+01   0.26819E-03   0.29825E-03   0.00000E+00   0.00000E+00   0.20000E+02
        47 TCLA.B5R3.B1    0.0000000000E+00    0.1514345677E+03    0.1687337052E+03    0.5532048610E-02 W    0.10000E+01   0.27660E-03   0.29197E-03   0.00000E+00   0.00000E+00   0.20000E+02
        48 TCLA.6R3.B1     0.0000000000E+00    0.1292274140E+03    0.1687473568E+03    0.5110351860E-02 W    0.10000E+01   0.25552E-03   0.29199E-03   0.00000E+00   0.00000E+00   0.20000E+02
        49 TCLA.7R3.B1     0.0000000000E+00    0.6749408780E+02    0.8938935127E+02    0.3693229897E-02 W    0.10000E+01   0.18466E-03   0.21251E-03   0.00000E+00   0.00000E+00   0.20000E+02
        58 TCTPH.4L5.B1    0.0000000000E+00    0.1577789551E+03    0.7876436053E+02    0.1044647436E-01 W    0.10000E+01   0.28234E-03   0.19948E-03   0.00000E+00   0.00000E+00   0.37000E+02
        59 TCTPV.4L5.B1    0.1571000000E+01    0.1553293371E+03    0.7892972310E+02    0.7388656954E-02 W    0.10000E+01   0.28014E-03   0.19969E-03   0.00000E+00   0.00000E+00   0.37000E+02
        71 TCDQA.A4R6.B    0.0000000000E+00    0.4834921299E+03    0.1614093708E+03    0.4102194782E-02 C    0.30000E+01   0.49424E-03   0.28557E-03   0.00000E+00   0.00000E+00   0.83000E+01
        73 TCDQA.C4R6.B    0.0000000000E+00    0.4944210978E+03    0.1654845784E+03    0.4148299179E-02 C    0.30000E+01   0.49980E-03   0.28915E-03   0.00000E+00   0.00000E+00   0.83000E+01
