 # ID name  angle[rad]  betax[m]  betay[m] halfgap[m]  Material  Length[m]  sigx[m]  sigy[m] tilt1[rad] tilt2[rad] nsig
        48 TCLA.D6L7.B2    0.0000000000E+00    0.6505609537E+02    0.1579799265E+03    0.6890296317E-02 W    0.10000E+01   0.68903E-03   0.10737E-02   0.00000E+00   0.00000E+00   0.10000E+02
        49 TCLA.A7L7.B2    0.0000000000E+00    0.6598871323E+02    0.1431853022E+03    0.6939508822E-02 W    0.10000E+01   0.69395E-03   0.10222E-02   0.00000E+00   0.00000E+00   0.10000E+02
        50 TCDQA.A4L6.B    0.0000000000E+00    0.4885144402E+03    0.1617955824E+03    0.1510506478E-01 C    0.30000E+01   0.18881E-02   0.10866E-02   0.00000E+00   0.00000E+00   0.80000E+01
        52 TCDQA.C4L6.B    0.0000000000E+00    0.4995952431E+03    0.1653792044E+03    0.1527541566E-01 C    0.30000E+01   0.19094E-02   0.10986E-02   0.00000E+00   0.00000E+00   0.80000E+01
        51 TCDQA.B4L6.B    0.0000000000E+00    0.5108513322E+03    0.1691561839E+03    0.1544653790E-01 C    0.30000E+01   0.19308E-02   0.11111E-02   0.00000E+00   0.00000E+00   0.80000E+01
        53 TCSP.A4L6.B2    0.0000000000E+00    0.5234517344E+03    0.1735399449E+03    0.1465863352E-01 C    0.10000E+01   0.19545E-02   0.11254E-02   0.00000E+00   0.00000E+00   0.75000E+01
        54 TCTPH.4R5.B2    0.0000000000E+00    0.1577231654E+03    0.7879648739E+02    0.1394713475E-01 W    0.10000E+01   0.10729E-02   0.75831E-03   0.00000E+00   0.00000E+00   0.13000E+02
        55 TCTPV.4R5.B2    0.1570796320E+01    0.1552802040E+03    0.7895992762E+02    0.9868260955E-02 W    0.10000E+01   0.10645E-02   0.75910E-03   0.00000E+00   0.00000E+00   0.13000E+02
        56 TCL.4L5.B2      0.0000000000E+00    0.7900785295E+02    0.1615176956E+03    0.7585680041E+00 CU   0.10000E+01   0.75933E-03   0.10857E-02   0.00000E+00   0.00000E+00   0.99900E+03
        57 TCL.5L5.B2      0.0000000000E+00    0.1443440888E+03    0.1315562303E+03    0.1025318733E+01 CU   0.10000E+01   0.10263E-02   0.97983E-03   0.00000E+00   0.00000E+00   0.99900E+03
        58 TCL.6L5.B2      0.0000000000E+00    0.9494855310E+02    0.1639574577E+03    0.8315791006E+00 W    0.10000E+01   0.83241E-03   0.10939E-02   0.00000E+00   0.00000E+00   0.99900E+03
        59 TCP.6R3.B2      0.0000000000E+00    0.1312352775E+03    0.1446070528E+03    0.7829052155E-02 C    0.60000E+00   0.97863E-03   0.10273E-02   0.00000E+00   0.00000E+00   0.80000E+01
        60 TCSG.5R3.B2     0.0000000000E+00    0.5453043720E+02    0.2984487822E+03    0.5866733232E-02 C    0.10000E+01   0.63083E-03   0.14758E-02   0.00000E+00   0.00000E+00   0.93000E+01
        62 TCSG.4L3.B2     0.0000000000E+00    0.2617789209E+02    0.3953718100E+03    0.4064846850E-02 C    0.10000E+01   0.43708E-03   0.16986E-02   0.00000E+00   0.00000E+00   0.93000E+01
        64 TCSG.A5L3.B2    0.2981022360E+01    0.3579147110E+02    0.3442724120E+03    0.5250522839E-02 C    0.10000E+01   0.51107E-03   0.15851E-02   0.00000E+00   0.00000E+00   0.93000E+01
        66 TCSG.B5L3.B2    0.1884955500E+00    0.4543915335E+02    0.3128280324E+03    0.5882699307E-02 C    0.10000E+01   0.57585E-03   0.15109E-02   0.00000E+00   0.00000E+00   0.93000E+01
        68 TCLA.A5L3.B2    0.1570796320E+01    0.1423259513E+03    0.1761114199E+03    0.1360407156E-01 W    0.10000E+01   0.10191E-02   0.11337E-02   0.00000E+00   0.00000E+00   0.12000E+02
        69 TCLA.B5L3.B2    0.0000000000E+00    0.1514052722E+03    0.1687821605E+03    0.1261379149E-01 W    0.10000E+01   0.10511E-02   0.11098E-02   0.00000E+00   0.00000E+00   0.12000E+02
        70 TCLA.6L3.B2     0.0000000000E+00    0.1294387668E+03    0.1687207805E+03    0.1166292094E-01 W    0.10000E+01   0.97191E-03   0.11096E-02   0.00000E+00   0.00000E+00   0.12000E+02
        71 TCLA.7L3.B2     0.0000000000E+00    0.6680930098E+02    0.9320265160E+02    0.8379027432E-02 W    0.10000E+01   0.69825E-03   0.82472E-03   0.00000E+00   0.00000E+00   0.12000E+02
        72 TCTPH.4R2.B2    0.0000000000E+00    0.4669123449E+02    0.4864770504E+02    0.7588482429E-02 W    0.10000E+01   0.58373E-03   0.59583E-03   0.00000E+00   0.00000E+00   0.13000E+02
        73 TCTPV.4R2.B2    0.1570796320E+01    0.4826655339E+02    0.4648492794E+02    0.7571698906E-02 W    0.10000E+01   0.59349E-03   0.58244E-03   0.00000E+00   0.00000E+00   0.13000E+02
        74 TCTPH.4R1.B2    0.0000000000E+00    0.1576519768E+03    0.7877533573E+02    0.1394398687E-01 W    0.10000E+01   0.10726E-02   0.75821E-03   0.00000E+00   0.00000E+00   0.13000E+02
        75 TCTPV.4R1.B2    0.1570796320E+01    0.1552047530E+03    0.7894145655E+02    0.9867106648E-02 W    0.10000E+01   0.10643E-02   0.75901E-03   0.00000E+00   0.00000E+00   0.13000E+02
