 # ID name  angle[rad]  betax[m]  betay[m] halfgap[m]  Material  Length[m]  sigx[m]  sigy[m] tilt1[rad] tilt2[rad] nsig
         1 TCL.4L1.B2      0.0000000000E+00    0.3856517907E+03    0.1074721721E+04    0.6621134591E-02 CU   0.10000E+01   0.44141E-03   0.73687E-03   0.00000E+00   0.00000E+00   0.15000E+02
         2 TCL.5L1.B2      0.0000000000E+00    0.1215265886E+03    0.6295261321E+03    0.3716810277E-02 CU   0.10000E+01   0.24779E-03   0.56396E-03   0.00000E+00   0.00000E+00   0.15000E+02
         4 TCTPH.4R8.B2    0.0000000000E+00    0.2411571696E+03    0.3017606476E+03    0.5235821462E-02 W    0.10000E+01   0.34905E-03   0.39046E-03   0.00000E+00   0.00000E+00   0.15000E+02
         6 TCTPV.4R8.B2    0.1570796320E+01    0.2516986739E+03    0.3029580807E+03    0.5868485155E-02 W    0.10000E+01   0.35660E-03   0.39123E-03   0.00000E+00   0.00000E+00   0.15000E+02
         5 TDI.4R8.B2      0.1570796320E+01    0.4809753483E+03    0.3289238697E+03    0.4072458474E+00 C    0.40000E+01   0.49295E-03   0.40765E-03   0.00000E+00   0.00000E+00   0.99900E+03
         7 TCLIA.4L8       0.1570796320E+01    0.3352036451E+03    0.5365723144E+03    0.5201434086E+00 C    0.10000E+01   0.41153E-03   0.52066E-03   0.00000E+00   0.00000E+00   0.99900E+03
         8 TCLIB.6L8.B2    0.1570796320E+01    0.7469206412E+02    0.9765165948E+01    0.7016956482E-01 C    0.10000E+01   0.19426E-03   0.70240E-04   0.00000E+00   0.00000E+00   0.99900E+03
         9 TCP.D6R7.B2     0.1570796320E+01    0.1588661762E+03    0.7826267746E+02    0.1093663004E-02 C    0.60000E+00   0.28331E-03   0.19885E-03   0.00000E+00   0.00000E+00   0.55000E+01
        10 TCP.C6R7.B2     0.0000000000E+00    0.1505239836E+03    0.8276243311E+02    0.1516732602E-02 C    0.60000E+00   0.27577E-03   0.20448E-03   0.00000E+00   0.00000E+00   0.55000E+01
        11 TCP.B6R7.B2     0.2225294790E+01    0.1424585009E+03    0.8748737400E+02    0.1283910252E-02 C    0.60000E+00   0.26828E-03   0.21024E-03   0.00000E+00   0.00000E+00   0.55000E+01
        15 TCSG.A6R7.B2    0.2466150230E+01    0.3987155508E+02    0.2269212867E+03    0.1911447263E-02 C    0.10000E+01   0.14193E-03   0.33860E-03   0.00000E+00   0.00000E+00   0.80000E+01
        17 TCSG.B5R7.B2    0.2506292800E+01    0.1600139558E+03    0.1665131118E+03    0.2290847695E-02 C    0.10000E+01   0.28433E-03   0.29005E-03   0.00000E+00   0.00000E+00   0.80000E+01
        19 TCSG.A5R7.B2    0.7086036700E+00    0.1859930892E+03    0.1459293897E+03    0.2337814270E-02 C    0.10000E+01   0.30654E-03   0.27153E-03   0.00000E+00   0.00000E+00   0.80000E+01
