 # ID name  angle[rad]  betax[m]  betay[m] halfgap[m]  Material  Length[m]  sigx[m]  sigy[m] tilt1[rad] tilt2[rad] nsig
        57 TCTPH.4L2.B1    0.0000000000E+00    0.4659203167E+02    0.4866507954E+02    0.7580416685E-02 W    0.10000E+01   0.58311E-03   0.59594E-03   0.00000E+00   0.00000E+00   0.13000E+02
        61 TCTPV.4L2.B1    0.1571000000E+01    0.4815481630E+02    0.4650401147E+02    0.7573252964E-02 W    0.10000E+01   0.59281E-03   0.58256E-03   0.00000E+00   0.00000E+00   0.13000E+02
        75 TDI.4L2.B1      0.1571000000E+01    0.1088142276E+03    0.4448982771E+02    0.5692326017E+00 CU   0.40000E+01   0.89112E-03   0.56980E-03   0.00000E+00   0.00000E+00   0.99900E+03
        69 TCLIA.4R2       0.1571000000E+01    0.5230567744E+02    0.1283955088E+03    0.9670174286E+00 C    0.10000E+01   0.61783E-03   0.96799E-03   0.00000E+00   0.00000E+00   0.99900E+03
        70 TCLIB.6R2.B1    0.1571000000E+01    0.2574067330E+03    0.3844175866E+02    0.5291283923E+00 C    0.10000E+01   0.13706E-02   0.52966E-03   0.00000E+00   0.00000E+00   0.99900E+03
         1 TCP.6L3.B1      0.0000000000E+00    0.1315192136E+03    0.1446429623E+03    0.7837516912E-02 C    0.60000E+00   0.97969E-03   0.10274E-02   0.00000E+00   0.00000E+00   0.80000E+01
         2 TCSG.5L3.B1     0.0000000000E+00    0.5453888896E+02    0.2985034306E+03    0.5867187861E-02 C    0.10000E+01   0.63088E-03   0.14759E-02   0.00000E+00   0.00000E+00   0.93000E+01
         4 TCSG.4R3.B1     0.0000000000E+00    0.2624594132E+02    0.3952521933E+03    0.4070126690E-02 C    0.10000E+01   0.43765E-03   0.16984E-02   0.00000E+00   0.00000E+00   0.93000E+01
         6 TCSG.A5R3.B1    0.2981020000E+01    0.3588271894E+02    0.3441681018E+03    0.5255718194E-02 C    0.10000E+01   0.51172E-03   0.15848E-02   0.00000E+00   0.00000E+00   0.93000E+01
         8 TCSG.B5R3.B1    0.1989675347E+00    0.4553589895E+02    0.3127333303E+03    0.5943926664E-02 C    0.10000E+01   0.57646E-03   0.15107E-02   0.00000E+00   0.00000E+00   0.93000E+01
        46 TCLA.A5R3.B1    0.1571000000E+01    0.1423642089E+03    0.1760604782E+03    0.1360210382E-01 W    0.10000E+01   0.10193E-02   0.11335E-02   0.00000E+00   0.00000E+00   0.12000E+02
        47 TCLA.B5R3.B1    0.0000000000E+00    0.1514345677E+03    0.1687337052E+03    0.1261501175E-01 W    0.10000E+01   0.10513E-02   0.11097E-02   0.00000E+00   0.00000E+00   0.12000E+02
        48 TCLA.6R3.B1     0.0000000000E+00    0.1292274140E+03    0.1687473568E+03    0.1165339521E-01 W    0.10000E+01   0.97112E-03   0.11097E-02   0.00000E+00   0.00000E+00   0.12000E+02
