sigx[m]	Betax[m]	Name	tilt2[rad]	Angle[rad]	Material	Betay[m]	Thickness[m]	Halfgap[m]	tilt1[rad]	sigy[m]	Length[m]	ID	nsig
0.00041187	335.7666995	TCSG.6R7.B1	0	0.00873	CFC	47.35650521	0.025	0.0032948683	0	0.00015468	1	44	8
0.00038742	297.0758587	TCLA.A6R7.B1	0	1.571	W	48.15513421	0.025	0.0021836994	0	0.00015598	1	50	14
0.00028388	159.5043962	TCLA.B6R7.B1	0	0	W	76.3876858	0.025	0.0039742744	0	0.00019645	1	51	14
0.00018619	68.61723025	TCLA.C6R7.B1	0	1.571	W	151.8870079	0.025	0.0038782145	0	0.00027702	1	52	14
0.00018129	65.04935348	TCLA.D6R7.B1	0	0	W	157.9157261	0.025	0.0025380081	0	0.00028246	1	53	14
0.00018071	64.63387639	TCLA.A7R7.B1	0	0	W	146.4538222	0.025	0.0025298899	0	0.00027202	1	54	14
0.00034905	241.1571748	TCTPH.4L8.B1	0	0	W	301.760653	0.025	0.0052358215	0	0.00039046	1	60	15
0.0003566	251.6986793	TCTPV.4L8.B1	0	1.571	W	302.9580861	0.025	0.0058684852	0	0.00039123	1	62	15
0.00073874	1080.184583	TCTPH.4L1.B1	0	0	W	414.9821172	0.025	0.0101207579	0	0.00045789	1	55	13.7
0.00074017	1084.361374	TCTPV.4L1.B1	0	1.571	W	438.0068502	0.025	0.0064447268	0	0.00047042	1	56	13.7
