 # ID name  angle[rad]  betax[m]  betay[m] halfgap[m]  Material  Length[m]  sigx[m]  sigy[m] tilt1[rad] tilt2[rad] nsig
        31 TCP.B6L7.B1    0.22150E+01   0.13400E+03   0.85448E+02   0.12967E-02 CFC  0.60000E+00   0.25952E-03   0.20725E-03   0.00000E+00   0.00000E+00   0.57000E+01
        32 TCSG.A6L7.B1   0.24627E+01   0.34324E+02   0.22551E+03   0.18083E-02 CFC  0.10000E+01   0.13135E-03   0.33668E-03   0.00000E+00   0.00000E+00   0.77000E+01
        33 TCSG.B5L7.B1   0.25046E+01   0.18309E+03   0.16801E+03   0.23016E-02 CFC  0.10000E+01   0.30336E-03   0.29060E-03   0.00000E+00   0.00000E+00   0.77000E+01
        34 TCSG.A5L7.B1   0.71035E+00   0.21338E+03   0.14748E+03   0.23504E-02 CFC  0.10000E+01   0.32750E-03   0.27227E-03   0.00000E+00   0.00000E+00   0.77000E+01
        35 TCSG.D4L7.B1   0.15708E+01   0.38484E+03   0.70491E+02   0.14494E-02 CFC  0.10000E+01   0.43982E-03   0.18823E-03   0.00000E+00   0.00000E+00   0.77000E+01
        36 TCSG.B4L7.B1   0.00000E+00   0.16126E+03   0.13295E+03   0.21922E-02 CFC  0.10000E+01   0.28471E-03   0.25851E-03   0.00000E+00   0.00000E+00   0.77000E+01
        37 TCSG.A4L7.B1   0.23492E+01   0.14808E+03   0.14315E+03   0.20829E-02 CFC  0.10000E+01   0.27282E-03   0.26824E-03   0.00000E+00   0.00000E+00   0.77000E+01
        38 TCSG.A4R7.B1   0.80809E+00   0.13567E+03   0.15395E+03   0.20804E-02 CFC  0.10000E+01   0.26114E-03   0.27818E-03   0.00000E+00   0.00000E+00   0.77000E+01
        39 TCSG.B5R7.B1   0.24696E+01   0.10506E+03   0.26454E+03   0.22300E-02 CFC  0.10000E+01   0.22980E-03   0.36465E-03   0.00000E+00   0.00000E+00   0.77000E+01
        40 TCSG.D5R7.B1   0.89710E+00   0.18589E+03   0.15598E+03   0.22351E-02 CFC  0.10000E+01   0.30567E-03   0.28001E-03   0.00000E+00   0.00000E+00   0.77000E+01
        41 TCSG.E5R7.B1   0.22776E+01   0.21024E+03   0.13369E+03   0.22241E-02 CFC  0.10000E+01   0.32508E-03   0.25923E-03   0.00000E+00   0.00000E+00   0.77000E+01
        42 TCSG.6R7.B1    0.87300E-02   0.29726E+03   0.45747E+02   0.29763E-02 CFC  0.10000E+01   0.38654E-03   0.15164E-03   0.00000E+00   0.00000E+00   0.77000E+01
        43 TCLA.A6R7.B1   0.15710E+01   0.26413E+03   0.46601E+02   0.15305E-02 W    0.10000E+01   0.36437E-03   0.15305E-03   0.00000E+00   0.00000E+00   0.10000E+02
        44 TCLA.B6R7.B1   0.00000E+00   0.14653E+03   0.75930E+02   0.27139E-02 W    0.10000E+01   0.27139E-03   0.19536E-03   0.00000E+00   0.00000E+00   0.10000E+02
        45 TCLA.C6R7.B1   0.15710E+01   0.69214E+02   0.15417E+03   0.27838E-02 W    0.10000E+01   0.18652E-03   0.27838E-03   0.00000E+00   0.00000E+00   0.10000E+02
        46 TCLA.D6R7.B1   0.00000E+00   0.66200E+02   0.16042E+03   0.18242E-02 W    0.10000E+01   0.18242E-03   0.28396E-03   0.00000E+00   0.00000E+00   0.10000E+02
        47 TCLA.A7R7.B1   0.00000E+00   0.72300E+02   0.14702E+03   0.19064E-02 W    0.10000E+01   0.19064E-03   0.27184E-03   0.00000E+00   0.00000E+00   0.10000E+02
        50 TCTH.4L8.B1    0.00000E+00   0.21181E+03   0.29526E+03   0.97887E-02 W    0.10000E+01   0.32629E-03   0.38524E-03   0.00000E+00   0.00000E+00   0.30000E+02
        51 TCTVA.4L8.B1   0.15710E+01   0.22167E+03   0.29658E+03   0.11583E-01 W    0.10000E+01   0.33380E-03   0.38611E-03   0.00000E+00   0.00000E+00   0.30000E+02
        52 TCTH.4L1.B1    0.00000E+00   0.20953E+04   0.12526E+05   0.10776E-01 W    0.10000E+01   0.10263E-02   0.25092E-02   0.00000E+00   0.00000E+00   0.10500E+02
        53 TCTVA.4L1.B1   0.15710E+01   0.21236E+04   0.13024E+05   0.26865E-01 W    0.10000E+01   0.10332E-02   0.25586E-02   0.00000E+00   0.00000E+00   0.10500E+02
