 Dstrippipe Lconnect Lpipe Lstrip M Rbeam Rbpm Rconn Riso1 Rpipe Rstrip Strip WStrip Xcurved Xstraight alfa angle beam_charge beam_sigma modes tap transStrip xbeam ybeam Freq[GHz] Imp_Real[Ohm] Imp_Imag[Ohm]
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 0.9440491016843 -0.49646881412309 -0.52882085398272
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 0.94609693053828 -0.48855338727488 -0.52838910923422
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 0.94814475939225 -0.48056344201418 -0.53039655390937
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 0.95019258824623 -0.47435133257863 -0.53409118893949
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 0.95224041710021 -0.47056316253739 -0.5375726345075
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 0.95428824595419 -0.46818062518171 -0.53910203841207
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 0.95633607480817 -0.46521466171837 -0.5383104951298
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 0.95838390366215 -0.4600787419902 -0.53646619455262
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 0.96043173251613 -0.45269389474812 -0.53560714419463
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 0.96247956137011 -0.44455610016553 -0.53713231084762
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 0.96452739022409 -0.43771074667796 -0.54082488378374
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 0.96657521907806 -0.43333719256922 -0.54498934788486
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 0.96862304793204 -0.43092295406247 -0.54761637197301
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 0.97067087678602 -0.42860575217623 -0.54777521152853
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 0.97271870564 -0.42445559510959 -0.54626874735363
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 0.97476653449398 -0.41781451848879 -0.5450902389998
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 0.97681436334796 -0.40976424591175 -0.54604902254185
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 0.97886219220194 -0.40238979183556 -0.54951245304346
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 0.98091002105592 -0.39734026347584 -0.55413858291184
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 0.9829578499099 -0.39468028443211 -0.55779348130126
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 0.98500567876388 -0.39283199717032 -0.5590261847453
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 0.98705350761785 -0.38965708223651 -0.55808181615981
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 0.98910133647183 -0.38393707620353 -0.55674550310171
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 0.99114916532581 -0.37622745242994 -0.55711560447959
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 0.99319699417979 -0.36848710630537 -0.56014903919028
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 0.99524482303377 -0.36273014416663 -0.56498689594951
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 0.99729265188775 -0.35962786459667 -0.56953525060017
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 0.99934048074173 -0.35803130142372 -0.57190855684106
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0013883095957 -0.35575373803489 -0.57174066113156
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0034361384497 -0.35108057507604 -0.5704519122152
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0054839673037 -0.34396429013978 -0.57027792801111
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0075317961576 -0.33607196000229 -0.57272384130836
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0095796250116 -0.3296424645716 -0.5775125180536
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0116274538656 -0.32593671841054 -0.5827614222568
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0136752827196 -0.32435366147662 -0.5862759267474
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0157231115736 -0.32283169349656 -0.58707058409545
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0177709404275 -0.31926793014821 -0.58606385463324
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0198187692815 -0.31297849284071 -0.58545662232841
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0218665981355 -0.3051860354589 -0.58721463226784
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0239144269895 -0.29818742042695 -0.5917009587877
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0259622558435 -0.29376803568879 -0.59740957401923
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0280100846974 -0.29195741472166 -0.60199472113142
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0300579135514 -0.29099340712182 -0.60389257074515
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0321057424054 -0.28853043711035 -0.60341409725257
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0341535712594 -0.28326366183441 -0.60254546327599
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0362014001133 -0.27584466336769 -0.60358311193529
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0382492289673 -0.2684463939646 -0.60754122685066
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0402970578213 -0.26326753586009 -0.61343564936898
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0423448866753 -0.26100564753384 -0.61894943075098
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0443927155293 -0.26035933233952 -0.62203008205087
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0464405443832 -0.25891442446339 -0.62231743803387
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0484883732372 -0.254811069842 -0.62140883513374
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0505362020912 -0.24804077030775 -0.62176696016784
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0525840309452 -0.24046912370699 -0.62501675717803
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0546318597992 -0.23455696111448 -0.63080886784349
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0566796886531 -0.23165643087703 -0.63704420784683
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0587275175071 -0.23106176400617 -0.64131602090759
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0607753463611 -0.23048094857572 -0.64257876790931
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0628231752151 -0.22761360208157 -0.64188663315516
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0648710040691 -0.22174906145195 -0.64168015637992
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.066918832923 -0.21427474738199 -0.64410326616794
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.068966661777 -0.20773167614585 -0.64951093449614
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.071014490631 -0.20405989396276 -0.6562058980734
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.073062319485 -0.20324524888079 -0.66159864914918
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0751101483389 -0.20331127618831 -0.66399798222974
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0771579771929 -0.20167426239265 -0.66379403125981
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0792058060469 -0.19693273687772 -0.66320630830435
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0812536349009 -0.18985223593298 -0.66475847051771
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0833014637549 -0.18285371935586 -0.66952759026185
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0853492926088 -0.1783471102432 -0.67638211209848
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0873971214628 -0.17705692840084 -0.68274714770438
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0894449503168 -0.17750320238946 -0.68637971298703
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0914927791708 -0.17700912953932 -0.6869300234795
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0935406080248 -0.17354974387003 -0.68620210990236
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0955884368787 -0.16716511093913 -0.68692044098387
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0976362657327 -0.15995208479926 -0.69084538225742
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.0996840945867 -0.15462691608446 -0.69754068768925
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1017319234407 -0.15264386328408 -0.70465554094752
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1037797522947 -0.15317278513391 -0.70953956204983
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1058275811486 -0.15365426544208 -0.71108133742742
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1078754100026 -0.15156159882938 -0.71049515997508
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1099232388566 -0.14615689284047 -0.71049928320628
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1119710677106 -0.13902102992559 -0.71344126832303
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1140188965645 -0.13297748661338 -0.71966291195914
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1160667254185 -0.13014235472717 -0.72724318860796
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1181145542725 -0.13044710704793 -0.73331110091565
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1201623831265 -0.13166515208788 -0.73603133602945
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1222102119805 -0.13093827203984 -0.73588945290428
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1242580408344 -0.12675678622353 -0.7353767553849
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1263058696884 -0.12002184803761 -0.73727828550233
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1283536985424 -0.11344275077017 -0.742740013602
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1304015273964 -0.10967181872793 -0.75045619744573
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1324493562504 -0.10946063924506 -0.75755257753538
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1344971851043 -0.11111912518034 -0.76156826548712
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1365450139583 -0.11166611193939 -0.76216983003484
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1385928428123 -0.10888853038082 -0.76140375700643
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1406406716663 -0.10288709028106 -0.76229742885718
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1426885005203 -0.096029217765924 -0.76676457089055
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1447363293742 -0.091326188300784 -0.77426392259484
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1467841582282 -0.090346675301219 -0.78215079314762
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1488319870822 -0.092112152342764 -0.78749400200872
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1508798159362 -0.093751611765998 -0.78911004375745
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1529276447901 -0.092478129102899 -0.78840290470227
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1549754736441 -0.087526767584037 -0.78841390993537
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1570233024981 -0.080706563776819 -0.79172403420787
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1590711313521 -0.0751690354783 -0.79865509564524
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1611189602061 -0.073231192061037 -0.80702306599517
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.16316678906 -0.07475660799531 -0.81363060598822
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.165214617914 -0.07722542938546 -0.81647901446918
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.167262446768 -0.077461754402088 -0.81616944579303
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.169310275622 -0.073834561096334 -0.8155112337811
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.171358104476 -0.067407191434666 -0.81759133878757
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1734059333299 -0.061225695662813 -0.82363113228817
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1754537621839 -0.058221702902046 -0.83211807462358
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1775015910379 -0.059173356136089 -0.83982889538678
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1795494198919 -0.062142273096766 -0.84405244482622
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1815972487459 -0.063793069052504 -0.84447940153191
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1836450775998 -0.061697585140894 -0.84344182918002
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1856929064538 -0.056032235625241 -0.84431904245713
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1877407353078 -0.049482309599729 -0.84919898060774
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1897885641618 -0.045401186442238 -0.85741307261949
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1918363930157 -0.045485994091642 -0.86597215563227
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1938842218697 -0.048580486262203 -0.8716201750308
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1959320507237 -0.051449091478533 -0.87309483919607
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.1979798795777 -0.051004605349483 -0.87202581872368
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.2000277084317 -0.04645605712942 -0.87183181571392
 2.9 6.38 200 120 1 1.1 4 0.55 3.5 44.4 39.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.2020755372856 -0.039882713181028 -0.87536228479433
