 sc Dstrippipe Lconnect Lpipe Lstrip M Rbeam Rbpm Rconn Riso1 Rpipe Rstrip Strip WStrip Xcurved Xstraight alfa angle beam_charge beam_sigma modes tap transStrip xbeam ybeam  Freq[GHz] Imp_Real[Ohm] Imp_Imag[Ohm]
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.4641976305949 -0.48977627743002 -1.1311646184559
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.4662454594489 0.13818018008516 -0.96279948222463
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.4682932883029 0.6789049946617 -1.3286861125571
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.4703411171569 0.75894708809965 -1.9777574722224
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.4723889460109 0.32396363358916 -2.4637778817064
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.4744367748648 -0.32438345259018 -2.4540690074534
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.4764846037188 -0.737568458513 -1.9591586227051
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.4785324325728 -0.63040928237609 -1.3248562814496
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.4805802614268 -0.077835826944118 -0.99268285180466
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.4826280902808 0.53751885560237 -1.194595482551
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.4846759191347 0.79025655478248 -1.7930426993012
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.4867237479887 0.50626716375141 -2.3766165416364
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.4887715768427 -0.11732861051731 -2.5447973905105
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.4908194056967 -0.64895648552856 -2.1847464359227
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.4928672345507 -0.7211943098478 -1.548893316794
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.4949150634046 -0.28463574669152 -1.0799835454956
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.4969628922586 0.35835936585836 -1.1048223853123
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.4990107211126 0.76307332652775 -1.6085239379244
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5010585499666 0.64998785210945 -2.245182174767
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5031063788205 0.097825311653948 -2.577322443643
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5051542076745 -0.5112202004473 -2.3784000390167
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5072020365285 -0.75596259545462 -1.789213104943
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5092498653825 -0.46742129546832 -1.2202583494952
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5112976942365 0.1545570946669 -1.0677381652271
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5133455230904 0.67972330179825 -1.4396634739444
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5153933519444 0.74502833673068 -2.0813681154573
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5174411807984 0.30558459324402 -2.5517896527049
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5194890096524 -0.33446543592798 -2.5285109867998
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5215368385064 -0.73239374780914 -2.0306263673417
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5235846673603 -0.61305222272268 -1.405405017344
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5256324962143 -0.059064644543557 -1.0880683458188
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5276803250683 0.54639951063361 -1.3008315487821
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5297281539223 0.78463663978709 -1.8992925655847
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5317759827763 0.49094154600205 -2.4723366451966
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5338238116302 -0.13151926349248 -2.6264446572261
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5358716404842 -0.65220790173928 -2.2578182616
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5379194693382 -0.71093672067227 -1.624172189574
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5399672981922 -0.26696267146782 -1.1665493769544
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5420151270461 0.37278419396248 -1.2043418961245
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5440629559001 0.76588933607565 -1.7143793031108
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5461107847541 0.64038637799785 -2.3468563570205
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5481586136081 0.082909768337728 -2.6671494176939
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5502064424621 -0.52107926170789 -2.4563781781699
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.552254271316 -0.75375407680649 -1.8628912453346
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.55430210017 -0.45389613965194 -1.299851987614
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.556349929024 0.17144714654994 -1.1596213296913
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.558397757878 0.68993812207443 -1.5423568698307
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.560445586732 0.74283707544187 -2.1865316580038
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5624934155859 0.29320019820253 -2.6495618922975
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5645412444399 -0.34830478073027 -2.6138042998574
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5665890732939 -0.737995930053 -2.106389110429
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5686369021479 -0.60596918822171 -1.4807720280678
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5706847310019 -0.042977478185554 -1.1725488680862
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5727325598558 0.56197498947022 -1.3982084083769
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5747803887098 0.79041296786503 -2.0051292607793
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5768282175638 0.48385585780246 -2.576738080473
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5788760464178 -0.1462301722009 -2.7203801133864
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5809238752717 -0.66426151250797 -2.3389962793118
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5829717041257 -0.71159239242365 -1.6986618844082
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5850195329797 -0.25474758182653 -1.2450032984937
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5870673618337 0.39095272196986 -1.2951457660059
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5891151906877 0.77903469811694 -1.8181143707128
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5911630195416 0.64057451510158 -2.4557292276196
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5932108483956 0.070546939587997 -2.769904905506
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5952586772496 -0.53728768762361 -2.545630342281
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5973065061036 -0.76232162822089 -1.9401175847351
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.5993543349576 -0.44808012530885 -1.3746778393139
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6014021638115 0.18903020177374 -1.2436814641653
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6034499926655 0.7087666439447 -1.6416264291251
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6054978215195 0.75124784700555 -2.2971749226074
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6075456503735 0.28613680244245 -2.7601874344343
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6095934792275 -0.36569891169801 -2.7128448292116
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6116413080814 -0.75349125183504 -2.189849069957
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6136891369354 -0.60822237867926 -1.5551621314827
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6157369657894 -0.029182800195438 -1.2508641513099
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6177847946434 0.58391370766974 -1.4914045710057
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6198326234973 0.80685101469182 -2.1146772214748
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6218804523513 0.48442286024905 -2.6933193149607
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6239282812053 -0.16151328089354 -2.8298264533598
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6259761100593 -0.68464734948184 -2.431717469267
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6280239389133 -0.72252547946966 -1.7763006142402
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6300717677672 -0.24760525133461 -1.3197046564907
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6321195966212 0.41280907187945 -1.3816723256817
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6341674254752 0.80214239194145 -1.9239103532371
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6362152543292 0.65018752556853 -2.5756202455437
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6382630831832 0.06062973680206 -2.8892063049987
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6403109120371 -0.55966007923452 -2.6498413820311
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6423587408911 -0.78135409164584 -2.0248194056728
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6444065697451 -0.44974680185978 -1.4488858546445
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6464543985991 0.20735253291704 -1.3241362480443
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6485022274531 0.73613561202812 -1.7416150875587
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.650550056307 0.77019675041169 -2.4173430848287
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.652597885161 0.28441195620294 -2.8876976772625
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.654645714015 -0.38658511079688 -2.8297379464574
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.656693542869 -0.77885807628814 -2.2851857207672
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6587413717229 -0.61986215673545 -1.6327463418638
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6607892005769 -0.017730099498677 -1.3271063744124
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6628370294309 0.61228364326842 -1.5844693576958
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6648848582849 0.83417622445466 -2.2320834089685
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6669326871389 0.49291856276622 -2.8264585359649
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6689805159928 -0.17723845544199 -2.9593862281293
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6710283448468 -0.71351037743864 -2.5406268359509
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6730761737008 -0.74408428199894 -1.8615347135213
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6751240025548 -0.24582626272562 -1.3947947437516
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6771718314088 0.43839587724889 -1.4679068420407
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6792196602627 0.83565701567038 -2.035933905968
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6812674891167 0.66983983273479 -2.7111713479112
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6833153179707 0.053538767428447 -3.030184366655
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6853631468247 -0.5883401861754 -2.7743093715001
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6874109756787 -0.8114574350232 -2.1220023627137
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6894588045326 -0.45954658853127 -1.5269217770896
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6915066333866 0.22622582022323 -1.4050246991766
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6935544622406 0.77254674401916 -1.8464690981404
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6956022910946 0.80062209795931 -2.5518271572421
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6976501199485 0.2887981888761 -3.0376962206332
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.6996979488025 -0.41090255787096 -2.970535556981
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.7017457776565 -0.81483043901156 -2.3982157806744
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.7037936065105 -0.64193020272836 -1.7185723184353
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.7058414353645 -0.009210300063536 -1.4055749896749
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.7078892642184 0.64744919315822 -1.6815684609836
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.7099370930724 0.87357066748731 -2.3621988773154
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.7119849219264 0.51060556222054 -2.9821444417493
 1.33 2.9 6.38 200 120 1 1.1 4 0.55 3.5 34.4 29.02 4.38 1 3.09 6.2 11.6 15 1.7e-008 50 1 21.021491482805 12.25 0 10 1.7140327507804 -0.19291958292884 -3.1159159320535
